;TEXT;LABEL;FIRST_PERSON_PLURAL;THIRD_PERSON;SERVICE_IS_RESTRICTED;HT_FIND_KEYWORDS;SERVICE_PLACE
1937;*let's have fun babe*will not meet if you've had any flu or cold like symptoms in the last 14 days for serious inquiries text me dont waste my time or you will blocked 100% real pictures best of the best non rushed service clean and classy amazing experience, one that you need and will never forget. no black gents, no exceptionsoffering outcallsno car callsmy number below :)6476912426;0.0;0;0;1;0;-1.0
1938;Male and female team looking to stir up some fun. we do mfm 3somes, chill relaxed party and play fun, videos etc.if you're curious about something, just ask :);0.0;0;0;0;0;-1.0
1939;Hey babes sexy lexy here again!with an updated ad & new picsmost of you know me already i have a long list of regularsbut for the new babes let's recap ! ~ always available 24/7 in&out~ independent (i drive my own car to outcalls)~ i cater to upscale men with good taste but i do accommodate everyone ~ unrushed service (which is why i do not offer hh) i prefer longer engagements with ample time to explore each other more and actually enjoy the experience ~ aka magic mouth lol~ best personality you'll run into in this game, i'm as real as they come ~ serious inquires only please ! no games no fake calls no lowballers. i am a whole lot of fun but i do not play games. big on respect ! you get what u give ~ very smart as u all know and very sexy duhhhi pretty much deliver whatever it is you desire. it's no gamble with me number has not changed if you don't already have it, 289 799 8201 outcalls;1.0;0;1;0;0;0.0
1940;Hello gentlemenmultiples hours outcall dealscome experience the best of the best, 5ft 120 lbs 34ci have natural boobs, and a juicy bum! you can expect me in lingerie, with option for heals as well!for the business professional, i offer dinners, outings, and regular meets to ensure long term relationships! im discreet, upscale and classy, great for some well deserved arm candy!come unwind with me for an unforgettable timecome to the best! you deserve it!dealsno black guys sorry5 star service420 friendlyovernights & multi-hours647... 792... 5684promise you wont be disappointed!see you xo;0.0;0;0;1;0;0.0
1941;Hi my name is roxy and i am a 21 yr old seductive beauty. with eyes that will make you melt, and 2 sets of lucious lips. i have a smile that will drive you wild and moves thatll make you want more and more.my kitty is juicy, sweet and always fresh.i love to dance, drink wine, or vodka! i also love to please you and be pleased by you.spend a night or the hour, you wont be disappointed.21 180lbs 5'3 34dreal and recent picssafe and discreetindependantyou can come to me or i can come to you with deposit.no low ballers, show me respect and ill show you an amazing time.lap dances, and massage avail.;0.0;0;0;0;0;-1.0
1942;Ready to have some fun? teagan is back to town and want to fulfill your biggest fantasy's im here, ready and willing to fulfill all your desires. i am very eassy going, open minded and always ready to have some fun.mature, professional and discreet.offering whatever you need me to bethe gfe or your naughty little secretin calls, outcalls,even car calls it that what you so desire call or text 705-806-3944serious inquiries only please130 half hour and 240 a hour;1.0;0;0;0;1;0.0
1943;Hi gentlemen,my name is scarlette rose come by and see me for an amazing experience, i'm new in town! ready to play now, don't miss your chance100% real picturessafe & discreetopen-minded covid-free party friendly freshly showered multi hour & overnights ~ just ask time wasters & low ballers will be blocked today i'm located in windsor let me know if you want to see me & what time you will be arriving call or text incall140hh 240hr outcall200hh 300hr - this may change depending on a number of factors extrasd a t y , d a t o , d f k , g f e - 100 each restrictionsno bb services & no gr333k;1.0;0;0;1;1;-1.0
1944;"Hi gentlemen, it's me *catalina *for those who haven't met me yet, im from out of town, spanish, and ready to have some freaky fun ! 6474931126latinas do it bë??ër : height 5"" cup size 32c weight 115 serious inquiries only!";1.0;0;0;0;1;-1.0
1945;A beautiful woman in a pretty dress slowly undressing while she strokes & massages you....don't worry we're just getting started! ~ independant & discrete ~ only 3 restrictions ~ private & discrete location ~ incalls, outcalls & carcalls ~ gfe, fetish friendly & open mindedtexting is preferred but email & calls are also available...text or call me at 226-894-3066email me at princessmylow74@gmail.com;1.0;0;1;0;0;0.0
1946;Hey gentlemen i'm back in town for a few daysno time waisterstext only. (705) 910-6151 (705) 999-9866;1.0;0;0;0;1;-1.0
1947;!!book now!! asking for b@re will get you blockedno k!ssing no gr33k!hey babes red here better then ever let's get freaky the one & only sweet petite latina treat playmate that caters to clean respectful & generous gentlemen onlycome & enjoy an unforgettable experience you will never forget5services & massages included!100% always clean & freshly showerednon-rushed sessions & lingerie/outfits.independent/drama free!420 friendlythe most sensual seductive exotic bombshell you will ever meet.text@: 2267825561wet & ready!v.i.p playmate luxury experiences100% real photo 100% independent100% discreet. !.text age race available now!!instagram @ lelestar.xoxo;0.0;0;0;0;0;-1.0
1948;"647-365-5021incalls and outcalls hi gentlemen im bella xoxo, love you party i'm 34c 5'3 130lb , long blonde hair,blue eyes,big luscious lips. 100% real & recent photos full service safe play no greek.i do also offer domination or fetish just ask and tell me what is your fantasymy satisfaction comes from within allowing you to feel stimulated emotionally, mentally and s**ually i always like to keep an open-mind when approaching each service, as i understand that desires do differ regardless of what they may be!..i will provide you an unforgettable experience of pure indulgence,you will not be disappointed!when booking with me please mention the following;incall or outcall- outcall locationno black gentlemen";0.0;0;0;1;0;0.0
1949;Hello gentlemen, my name is lilly. i'm a sweet, seductive, down to earth, young lady with a great personality. with my curves at all the right places,you will be captivated by my sexy body, my bright smile, and might even find yourself getting lost in my seductive bed-room eyes. let me shower you with the attention you deserve.incall /outcall availableno bare;0.0;0;0;0;0;-1.0
1950;You have just found YOUR dream GIRL My name is blessI'm 20 years old bombshell who's ready to have some FUN. New in town and I'm the only one you need. I stand 5'5, 140lbs 34dd+ busty with black hair and seductive eyes. I have a cute bubble butt & and a figure you won't be able to resist!5services & gfe 100% Real Pictures100% always clean & freshlyshowerednon-rushed sessionsparty girloutcalls , multihours, over nightup all night no bb serviceno show will be blockedall outcalls require 40$ deposit or uber to the locationtext only 6477952728;1.0;0;0;1;1;0.0
1951;Whether you prefer shortrendezvous or extended non rushed experiences come spend time with an upscalefreak making dreams come true fetishes are welcomed 100% real pictures ebony chocolate goddess with natural beauty with natural curvesslim waist chocolate smooth skin fat ass pussy sweet im a real treat i caterto mature gentlemen onlyno thugs no pimps no law enforcementdiscreet,safe, and clean with necessary supplies providedcome join alice in wonderland beyond your wildest dreams call me nowyou can call or text on both numbers i will respond226-646-7479 403-478-6635;0.0;0;0;0;0;-1.0
1952;Hey guys ! im a booty lovers dream !! my curvy soft feminine body is a wonderland. perfect figure and a pretty face to match. i am perfect for those who want a fun playful attendant! i loves to dress up for you and make your fantasies come true..100% independent and drama free.no low ballers and negotiators for my prices.please keep text short and sweet.anyone asking for bb's will be blocked.i don't send pictures, my pics are on my ad. 100% real pics.beginners and couples are welcomed.don't be shy i don't bite, unless you want me too.text : (450) 231-6971;0.0;0;0;0;0;-1.0
1953;Sexy ebonyready for anything !!you dont wanna miss mehello gentlemeni'm your sweet sexy discreet playmate youve been waiting to see ! im 56 with a slim thick waist, nice a$$ & perky boobs!ready to please & comfort you with a guaranteed upscale experience!!massage service offered upon requestmultiple hour specialparty friendlylap dancesalways safe and discreetno rush servicefetish friendlyno bare servicesincalls & outcallstext or call (705) 702-4415no low ballers;0.0;0;0;0;0;-1.0
1954;Hey i'm selena a sexy hot baddie that is always tight and wet and ready to show you and amazing time ! i'm a slim thick baddie with 34 dd titts and a nice round ass ! come see me while i'm in town you won't regret it !no selfies pictures 100% authentic time wasters will be block immediately !!!!!overnights/multi hrs/outcallssafe play only !!!!100% independentquality over quantityplease, hygiene & respect is a must.always safe & un-rusheddont text me for unnecessary conversation and if youre not ready to come for my service dont bother texting medo not ask for an outcall if you are not etransfer ready. deposits are mandatory time wasters will be blocked immediatelyall recent pictures, do not ask to send picturestext me with all info647-493-5334;0.0;0;0;0;0;0.0
1955;Servicing great ratesavailable 24/7party calls preferredfetishes/toystext/callperfect party packagelets partyavailable nowno low ballers & no unsafe service.outcalls only.proof pictures on arrival or money back * requests for additional photos will be ignored.*address verification and/or deposit required for all bookings. prostrate play toys and fetishes ! gr33k toys fun!give me call (604) 449-9966;0.0;0;0;0;0;-1.0
1956;Onlyfanssss!!!! come see me be a naughty girl add my only fans https://onlyfans.com/francesciaxo subscribe to my only fans and get a message that will make your dick hard ! hey babe im francescia25 years old with a fat booty that will have you coming back for morewho wants to see me be a bad girl ? multi hour special /over nights available incalls & outcalls cum have a good time with meill make your dreams come true & i will be your best kept secretcall/text 647-486-5860;0.0;0;0;0;0;0.0
1957;"Hi.i am ready to show you a hot wet fun time .i enjoy all positions.i like my ass being slap ; while call you daddy .sloppy bj massages . i am very open minded .no rush service . i want to please and make you coming for more .send me a text message . private dancing available.all natural body .real and recent pictures .soft skin . ......i am very clean and good hygiene - toys available - fetish's accepted";0.0;0;0;0;0;-1.0
1958;Interactive duo best friends come play with ushello gentlemen tired of fakes? look no furthermy name is star (dark hair) and my best friend's name is valerietogether we will give you paradisea mini get awaybecause 2 is always better than 1we are both 23 years old. very kinky and love to play!we offer clean professional servicewe enjoy all fetisheswe love role play and dress upduo best friendsinteractive with eachotherwatch us & then come play with usno rush serviceopen mindedoutcalls availablegentlemen onlyno low ballers, our price is our pricetext / call us @ 226-641-5763100% real pics;0.0;1;0;0;0;-1.0
1959;My name is amy 100% safe & 100% clean 100% independentdiscrete, experienced & skilledall real recent pictures (what you see is what you get)i have a great sense of humor & always go out of my way to make sure you have the most amazing experience. i enjoy what i do & trust me you will to xo;0.0;0;0;0;0;-1.0
1960;.hi here is fun new girl ever week week rmt leave massage . extra avltex : 647 494 2579 .2 lady every day can pick when here slim koko 35 age greak extra cheey 26 age busty chubby have happy face free parking .;1.0;0;1;0;1;-1.0
1961;Hello gents,my name is kimberly. do you want to have some fun?! i provide an unrushed & unmatched experience. i have a bubbly personality. i will cater to all your needs and desires. let me visit you! no bareback service & no low ballers party calls outcalls fetishes/toysduos available some say 2 is better than one...you should give it a try...are you ready to turn your day or night into a great one?!i'm waiting for you... call or text 289-272-2290 (if i dont reply promptly i may be booked) i hope to see you soon;0.0;0;0;0;0;0.0
1962;New in town daddy ready to mingle. ready to show you what a good night is all about;1.0;0;0;0;1;-1.0
1963;From my girl next door look, to my extremely sensual touch down to my curvy sexy waist..dont miss out on the amazing experience we can have!??s????, ???ss? & ??s???????56tall34b130lbsbrown eyes&blonde hairtightsmooth skinalways cl??nfresh manicure & pedicure amazing body, gorgeous face, with a lovable personality to match! 100%real&recent photos100% drama free100% discreet&independent100% pure joy pure love;0.0;0;0;0;0;-1.0
1964;Hi gentlemen! !we are triplets la la lanew in the town .my life experience tells me how to please man,when life getsboring and your wifes turned into a prude a little visit with me can relivealot lf frustration and resentment and you can feel satisfied and be rewardedlike a man should be.. let me do what your wife wont or if you dont have a wifelet me play out your fantasies right before you.. im just what you wanna see orbetter.. my pics are real and contact me at416-5876335only make an appointment;0.0;0;0;0;0;-1.0
1965;Hi . want see all types lady ? 21up to 55 age come choose your favorite one ... new girl new face every week juil new asian super sexy body sasa open mind greak ...book at : 226 240 8748;1.0;0;1;0;1;-1.0
1966;"Upscale experience sexy & curvy just in all the right places like you like ;) playful, flirtatious, fetish friendly i love men all shapes and sizes % guaranteed pleasure open minded gfe,daty,greek,pse, and more duo available valery & cherry we are fully interactive with each other we love to put on a good show %real photos %independentsexy & classystrive to provide an ""all about you"" non-rushed experienceincall /outcallwe require a deposit to book our services for our safety and to avoid wasting of time serious inquiries only call or txt now 8077874768valery and cherry";0.0;1;0;0;0;-1.0
1967;Fun & openmindedparty girl..gr33kmulti-hour specialsoutcallscall or text (437) 500-9457collingwood barrie wasaga beach;0.0;0;0;0;0;-1.0
1968;Well be your little freak.we love to please and never tease!body is for you to have your way with..come let use prove to you that i am all walk and not just talk. no bs!! no rush 100% independent playful & open-minded picturesreal no black man my soft lips and tight grip will have you cuing back for more text or call: 647-738-0170;0.0;0;0;1;0;-1.0
1969;Sneak away & playwith natalie gu?r?nt??d 5 star p?rform?nc? 1oo% independent 1oo% - r?al pictur?s1oo% - saf? & discr??t- j?w dropping skillsbeautiful fac? to match my stunning physique l?t m? spoil you with my sw??t unique p?rsonality 289-768-1244;0.0;0;0;0;0;-1.0
1970;"Incalls only absolutely no low ballers only safe services i will offer you the ultimate 5star experience non-rushed service always freshly showered i am 100% real! a very slim, bootylicious, sweet & sexy treat. i love to play, pamper, tease ;)call/text now 226-212-1903";0.0;0;0;0;0;1.0
1971;Only fansonlyfans.com/alexa_baby1 looking for some fun?! well you found it! service smoking hot body, pretty face and lots of ambition explore your fantasies with a talented young blonde , im open minded and eager to please you no negotiating no black gentlemancar call or incalllet's have some (to book for outcall i require a deposit for my transportation or uber is require)text only please to book : (437-335-2532)onlyfans.com/alexa_baby1bowmanville, clarington, peterborough, trent hills, quinte west, prince albert , trenton , caledon , mono ,halton hill , innisfill , east gwillimbury , bradford west gwillimbury , whichurch- stoufville, cordova mines, peterborough, bancroft,kawartha lakes,marmora,oak lake,round lake, havelock,madoc,shelburne,mono, caloden, newtecumseth,innisfil;0.0;0;0;1;0;0.0
1972;Sexy molly independent s.q.u.i.r.t sweet personality mouth tricks no cheap gentlemant book now party friendly -norush&!outcalll available;0.0;0;0;0;0;-1.0
1973;Incall/outcallfull service(437) 600 0621;0.0;0;0;0;0;1.0
1974;Are you stressed and need some hot reliever? im a horny mature girl, i love squirtingi wanna fulfill your widest sexual fantasiesill satisfy you with my full service such as ****, oral, doggy, hardcore i can ride your cocktill you beg me to stop., imhonest and sincere lady youd ever love to meetim available all day and night for incall and outcall... text me for rate and unforgettableexperience% real & ready nownaughty funmy place or yourstext 647-362-4112;0.0;0;0;0;0;0.0
1975;Gentlemen i'm mì?f eve if u want to experience the best time of ur life with a big breasted, sexy blonde hair, blue eyed, talented little devil then look no further. my tongue tricks n ds will leave u begging for more . i am great at everything i do and i love pleasuring men. my favourite thing to do is giving head n i'm damn good at it. so if u want to come feel for yourself text me. i promise u won't be dissapointed120 hh220 htext only 289-302-1134;0.0;0;0;0;0;-1.0
1976;Gentlemen let's have some sexy timei got the tight pu$$my service is top quality and no rush. i provide only upscale service. there is no upcharging on any services agreed upon. i do not provide unsafe services so please do not ask.i am 300% real . wanna confirm by voice call only rules n restrictionsmultiple shots is extra only for the half hourrespectful gentleman only!* good hygiene is a must .* no time wasters.* Good service isn't cheap and cheap service isn't goodfor hour + service i provide relaxing massage- please don't be shy to tell me about your all fetishes- no rush and no rush sloppy bl0ww- love a$$ spanks- i give the best lap dances n strip- you sure will have the best view in all positions . outfit requests for serious inquires click to view 450-499-3230;0.0;0;0;0;0;-1.0
1977;Incalls and outcallsopen to fetish and extra (sex protected) no bare sex bbbj goddessofficial booking line: 438-230-2260(for those wh already seen me, text me on my regular's line) well listed;0.0;0;0;0;0;1.0
1978;** takes the time to read my add. thank you!! ** multiple hours and overnight available safe play!no rush service,independent, always professional, discreet.cash only, thank you!in call & outcallno low ballersserious inquires only;0.0;0;0;0;0;1.0
1979;*come play with me baby* will not meet if you've had any flu or cold like symptoms in the last 14 days for serious inquiries text me dont waste my time or you will blocked 100% real pictures best of the best non rushed service independent with duos available upon request clean and classy party friendly full sensual service, one that you need and will never forget. into all ethnicitiesmy number below :) 289-799-8228;0.0;0;0;0;0;-1.0
1980;25 year old... blonde playmate from torontohey guys, i'm ariana55 ddd blonde bombshellparty friendly available for outcalls only...no incalls or car calls !please note ** there is an hour minimum & i do not offer hh as that is not enough time to please youserious , clean, gents only !! . safe fun only !!if your ready for a good time, call me now.(236)838-7645ariana;0.0;0;0;0;0;0.0
1981;Hey gentlemen, i amashlee the sexy girl next door tight & talentedi am a fun loving girl who loves to play! i take my time to make sure you are satisfied with my servicesi always aim to pleaserelease your stress without being rushed independence upscale playmatepls note: / no bl or thugs / no drama x low ballingreal pictures 100% independent e-transfer/cash2 hour special overnights domination/fetish(+$) 420 / party friendly no blocked calls 416. 550 . 4101;1.0;0;1;0;0;-1.0
1982;Hi guys i'm in town now for 3 days .. my name is brooklyn im offering im busty and cuvry in all the right places i have long blonde hair and blue eyes. im all safe play but lots of fun play im staying at a hotel call me for more info at 647 499-2359 no black men only i will not take calls from text me app or private numbers thank u i'm lots of fun in the bedroom please call or text me no emails my old number is not working this is my new number now for everyone that has seen me before let me know also i'm offering duos too xoxoxo. this is a new number for everyone that has seen me before text or call me call me new number for all my regular please let me know u seen me before;0.0;0;0;1;0;-1.0
1983;Come play with me for an incredible moment! i'll please you with my magical mouth & touch! jaw dropping skills unlike any other! 100% real picturescome let me satisfy all your wildest fantasies.sweet, discreet & highly addictive curvy waist & pretty facelove to pleasesafe, clean play only !! hygiene is a must!satisfaction guaranteedrespectful gentlemen onlyno black gentlemanno low ballersserious inquires only!;0.0;0;0;1;0;-1.0
1984;"""""""last day/night in town.""""""hi guys i'm an montreal girls very sweet and open minded, call me or text me now for a perfect passion and hot session, horny girls on girl duo available w/ jennyluvv my sexy girlfriend we both interactive together , i'm a young tight blond girl ready to give you the time of your life for u and u dickcome see me for a special night and fun, lets meet and fuckincall in kanata and outccall avaiible service im 100% independant and i answer my messageand book my own appointements and drive ..party friendly";1.0;0;1;0;0;-1.0
1985;Julie gentleman your ultimate fantasy is here... pick me up, spin me around, let me be your s e x toy! do you need some eye candy tonight? ill make sure you're the envy of all theguys while i a dore & cater to you! or i can go to your place and really showyou what you've been missing. can i be your sweet & sexy girl tonight? simply the be$t ultiM?t? ?l??mate call or text 289-975-2512;1.0;0;1;0;0;-1.0
1986;Thai mixedlong black hair with dark caramel skin!dom/fetish friendlyincall/outcall;0.0;0;0;0;0;0.0
1987;I'm a feisty little kitten. available all nighttext or call 7097014936;0.0;0;0;0;0;-1.0
1988;"Hey guys .... i love too please and i love to meet new exciting people come join me for some hot sexyy times ;) cant wait too see you ;) call or text 1709 687-5412 or ad my snapchat starla1703 xoxoxduos now available call for the best orgams of your life!!!!!";0.0;0;0;0;0;-1.0
1989;Hello gentlemen,i'm 5'5, athletic build, 34dd.super discreet, i'm independent :) worth the drive :d1000% real pictures!love to have fun and meeting new people :) if you feel sick in anyway best if you get better before coming to see me :)my number is (647)365-2552! texting me is better because my connection isn't too great out here lolcan't wait to meet you :dkamirasmith55 on snapchat!https://onlyfans.com/kamirakay;0.0;0;0;0;0;-1.0
1990;Jennifer (289) 880-9158 . out calls only i never do in calls. i do not do car calls. don't ask and waste my time. please 35 older. call or text. i do not answer pay phones. or blocked or private callers. if you do leave a message i always check it and i will always get back to you. if you are interested in phone sex i do that. with a. e etransfer. i am finally doing my out calls again. all my services are safe. and i also give a nice massage if you have a sore neck or back. phone sex 50. 15 min;0.0;0;0;0;0;0.0
1991;I highly enjoy being involved with this lifestyle, i sincerely enjoy my job as i go above & beyond for my appointments.;0.0;0;0;0;0;-1.0
1992;Hey my name is lea i have black long hairbig nice ass 34d nice lips if you want to have a good time with me norush i guaranteed you your best time ever call me 438-792-7825 lea;0.0;0;0;0;0;-1.0
1993;Hi gentlemen my name is natashai am a sexy brunette who loves to pleasei have brown eyes ,brown hair and a bubbly round booty57/130lbs/32cparty friendly1oo% real 32c tits100% real picturesno bb services i guarantee that u deserve every penny u invested on me.never will be rushed.100% independent overnight and multiple hour;0.0;0;0;1;0;-1.0
1994;Hey guys ! i'm new to town my name is debbie . i'm super open minded and i have an amazing attitude ! let's hang out;1.0;0;0;0;1;-1.0
1995;Hi babe, i am pleased that my pictures intrigued you now it is time for you to take things to the next level with me. you can call me aaliyah i stand 5'5, a slim build with natural perky t!ts that will fit perfectly in your hands. i've been told i have a perfect petite p0rnstar body, with curves in all the right places. i am blond, with captivating green eyes, and a beautiful smile you wont forget. i am laid back and i think i have a great sense of humour, so i'm sure i'll make you laugh?TO ME ITS ABOUT QUALITY OVER QUANTITY IF YOUR ON A BUDGET OR JUST LOOKING FOR A QUICK TRANSACTION PLEASE DONT CONTACT ME AS I AM NOT THE GIRL FOR YOU. MY RATES ARE NON NEGATIABLE LOWBALLERS WILL BE IGNORED? men with high standards whom know how to enjoy the finest things in life..theres no need to look further than me. stop wasting ur time as ur only regret now is going to be that you had not got in touch with me sooner. ??l???? 778.733.1226;0.0;0;0;0;0;-1.0
1996;Real girl wants to enjoy real pleasure together ready to go when you arrive discount on outcalls tonight! my firm *ass you'll want to squeeze !you won't feel shy by me !* i'm ready to be great company.* no low ballers or private callers*100% real pics. you will see when i'm in real 3d !* cash or e-transfer.**loading...****pick me up for outcall & save $$$outcall car datetext & call click to view-9109 now..;0.0;0;0;0;0;0.0
1997;Feeling bored all cooped up at home with nobody to play with? why don't you come to a clean intimate setting with the sweetest indoor kitten that is eagerly waiting and desperate to please your wildest fantasies;0.0;0;0;0;0;-1.0
1998;"Available now at my upscale west kelowna incall one hour.. 45 min.. 30 min and 15 min specialsplayful, flirtatious, passionate, fun, friendly, super sexy blondereal photosfetish- kink-friendlyindependentsmackable booty & slippery mouthsafe/discreet servicesuper open-minded no gag reflexmeasurements: natural & fabulous perky 36ddd-/5'5"" / 125 lbsdancers body p0rn star skillsreview""she is sweeter then the contents of any candy store,as beautiful as any lady who has appeared in playboy and so s3xually liberated she could make ron jeremy blush. from her stunning blue eyes, blonde, flowing hair,to her fabulous, real br3asts, she is one of the most all-around beautiful ladies that i have seen. ""gf3body stockingsgoldendomanationfetishstagsduo'srole playbody slidelingeriestrap oni'd love to show you my squirting skills, believe me u have not seen anything like itcall /text loading... satisfaction guaranteedno drama";1.0;0;1;0;0;1.0
1999;I can come to you in nelson and serounding area between the hours of 11am to 11pm . i am available for special requests and over night stays. i give a fantastic massage, sweet and respectful.loading...;0.0;0;0;0;0;-1.0
2000;"Hello gentlemen i'm tatyana i'm offering incalls onlysweet & charming ; no rush / gamei love what i do & you will to100% real pics clean & professional gents onlyshower availmulti hr dealsno blocked calls plsi'm always clean& hygienic! manicured & pedicuredalwaysplease don't hesitate to text or call i'm just what your looking for xoxo loading...";0.0;0;0;0;0;1.0
2001;"Imagine being ravished by a hot vixen tending to your every desires. every move and every touch is pure pleasure.i will give you a mind blowing experience; that you'll never forget. 100% real & recent picturesrespectful gentlemen onlyno lowballers party friendlysafe play only. no gr33k out calls only. ***loading...***";0.0;0;0;0;0;0.0
2002;Any str8 guys out there who just love getting serviced but not getting it enough? don't mind leting a guy take care of it as long as you dont see him? ever try a glor y ho le? i offer a totally anonymous discreet private one in my house ... i live in st. johns by the village mall and i work from home so i am available most days and i love to drain a stud. i am recently tested std free and you must be too! are you a straight guy who needs some extra attention on that big rod? are you married and not getting it taken care of anymore? are you a man who just loves standing up and letting someone worship you like the stud you are? then my gloryhole is perfect for you! i do not charge and i honestly believe servicing a stud is a privledge so expect to be licked, teased , suk'd and drain'd like the stud you are! i ask nothing in return expect you being std free and discreet like me. add my snapchat: jon_elmsview my ads on nladult as well;0.0;0;0;0;0;-1.0
2003;23 years old. very interactive. quick response.subscribe now and get a free videofans with re-bill on dm when your subscription renews for a premium video!daily postcustom videosd*ck ratings (i love that)and much more;0.0;0;0;0;0;-1.0
2004;6136839400hi babes juiy booty & bu$ty breast & bubbly personality to top it offgreat services1000% real pics1000% independent party girloutcall onlyclean & safe services only no black gents & no low ballers !!no explicit text please6136839400;0.0;0;0;1;0;0.0
2005;Gianna 135 lbs 34 ddd all natural 5'1289 689 5383safe, clean & independentdo not ask for photos - i can verify all pictures upon opening the door.https://onlyfans.com/bunbunbecks;0.0;0;0;0;0;-1.0
2006;Hey babe my name is ninapics 100% real verified llet me come take care of you outcalls to hamilton only! dont ask for quickies or 15min calls my ad is verified don't ask for pictures;0.0;0;0;0;0;0.0
2007;Incalls/ outcalls 100% independent unrushed service always fresh & cleanno low ballers no blocked calls i'm waiting for you daddy;0.0;0;0;0;0;0.0
2008;289 659 9382 * low restriction *i am lilly real and gifted in sexual tention release . i have been practicing the kegel for 3 years and i use every muscle to get you offbut first let me rap my tongue around your dick my deepthroat skills are in a league of there own , and i want it all in my mouth your dick and ballsand most requested hot water blowjob a feeling you will never foget lulu 26 yrs 34d-20-32 ,sexy none rushed, always clean , shaved for daty lilly gives a real and gifted in sexual tention release .i specialize in oral and deep tension asian trained massagei love to shower together , tease , kissing ,massage , let me drain you dry no face pictures shared ( sorry ) no time wasters ( the worst ) no show ( will be blocked )you are all that matters and you will feel it , if text is not answered, please call my cell;0.0;0;0;0;0;-1.0
2009;289-434-3595attn: i am doing outcallonly!! experience satisfaction at it's best!sweet, easy going, & super sexyi love to have fun and always aim for satisfaction.100% ????????? 100% ??f? & ???? f??? 100% g???????? no black mendo not send me explicit contentdo not talk vulgar or explicit to me;0.0;0;0;1;0;-1.0
2010;"My name is mariayou favorite babeready to make you explodedcome slip n slid21y-o 5""3 125lbs 32ddmagic mouthgorgeousy and open mindedperky breast and nice colombian booty girlhotfreaky[] no rush] 100% real current photos*generous & respectful gentlemen only!lots of fun!!exotic barbie!!! outcall only";0.0;0;0;0;0;0.0
2011;Hey boyz!!!! my name is alexis! i will rock ur world . tall blonde with amazing savage sex appeal..some people ask if blondes have more fun..absolutely & we do it better...craving for more of me before we part ways. the savage sexy blonde badass!! i'm the real deal bbbj avaialble **min*1/hr f/ser.**. multiple hour rateadded services: photos/video/live campart nude:sexxi gold photos10.00-25.00gold pkg 3 for $20.00video partial nude platinum gold videos10/minplatinum pkg 5min/$40.00live cam part/full nudelive cam golden showers live20/5minmyself have my own cleaning service which offers rsesidential cleaning with happy endings(optional with addional rates) i can clean as the french maid or a bombshell in heels. cleaning service rates (not limited) start at 25/hr. background checks and letters upon request from clientele assuring that my work is exceptional and dependable who continue to use my services today;0.0;0;0;0;0;-1.0
2012;Hello gentlemen i'm in grimsby. i have a sweet personality with 5 star skillstreat yourself to heaven on earth! available 24/7 late nights or early morning! sweet & petite blonde, blue eyes perky dd32 weight:120lbs height: 58 sp?nkable boot? pr?tt? f?c? soft touch cl??n s?f? discr??t & un-rush?d 100% r??l & r?c?nt pics 100% ind?p?nd?ntno black gents located in grimsby in a private residence, large walk in shower, clean linen/towels and sanatized often for covid19, clean, comfortable high class experience! dominatrix mistress domme goddess femdom findom foot feet heels leather boot fetish kink taboo roleplay ageplay adult baby diaper lover humiliation rope bondage domestic discipline corporal punishment spanking whipping flogging cbt sounding prostate massage milking butt plugs strapon pegging dildo worship sissy training feminization crossdressing & transformationsdown to party!multiple hrs avaialcall or text me 437-833-5573;0.0;0;0;1;0;-1.0
2013;- incalls only* let me satisfy all your wants & needs[ stress free zone ]100% independent * unrushed services *soft smooth tan skin* always fresh & clean cum slap me with you're cock daddy no low ballersno blocked callsserious inquiries only;0.0;0;0;0;0;1.0
2014;"Hello honey how are you! new arrival.short-term only i have gorgeous perfect classy body, busty, slim, tight ! i am every man dream asian girl ! hot wild body, i do good services! ;:**:* *:. ;:**:* *:. ;:**:very openmind fantastic asian body work with amazing skillsprivate clean,shower roomeverything you need is herei work independentlyno block thankyou!!! ;:**:* *:. ;:**:* *:. ;:**: text me for booking 6473752381";1.0;0;0;0;1;-1.0
2015;"Hello handsome ;)my name is selena. i'm a beautiful busty provider who offers a true girlfriend experience. i'm your curvy girl next door with a very naughty side.incall/outcall available *multihour/overnight dealssafe play only* pse/fetish add 50/hr* $20 deposit travel fee or uber for outcallonlyfans.com/selenagoldensnapchat: selena97g last minuet appointments available duos available upon requestno blackscash only________________________________________text only 437.220.6949*include your name, age, day/time/length you want and whether incall or outcall*tags:bbw full figured, tall, thick, curvy,big boobs,face sitting, toronto, north york,markham,mississauga,brampton,newmarket,pickering,ajax.hamilton, burlington, oakville, bradford, vip, brunette, facesitting, brown shower, foot fetish, sissy, golden shower, goddeaa, worship, domination, submission, sex, kissing, shower, msog, daty, doty, spitting, mixed, black, latin, big, massage, foot job, titty";0.0;0;0;1;0;1.0
2016;Heyy im rebecca , college girl, 20 yrs old, 36dd natural ,very tight, juicy and ready to please xxx i'm super friendly, no rushed services, relaxed experience that will satisfy your needs while making sure you're comfortable at all times. i enjoy my regular clients BOOK NOW: i'm AVAILABLE 100% real pictures taken recently100% independent always freshly showered & clean for youupscale incall locationsexy blue eyesplease note, i accept cash only :)no bbno black gentlemancall or text now!;0.0;0;0;1;0;1.0
